Bericht;Bereich;Modell;Groesse;Run;Szenariotyp;Phase;Schrittart;Aufgabe;Status;Dauer [s];SLM-Zeit [s];Prompt-Tokens;Output-Tokens;Tokens gesamt;Formatreparaturen;Modellneustarts;Abbrueche;Timeouts;Abbruchgrund;Fehlerart;Neustart;Timeout
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_service_restart_finished;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;OK;0.08577334599976894;;;;;;;;;;;;120.0
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_service_restart_finished;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;OK;0.06293184999958612;;;;;;;;;;;;120.0
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_service_restart_finished;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;OK;0.057527656987076625;;;;;;;;;;;;120.0
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;format_repair:model:organized_phase3:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;False;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;model_attempt_started;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_service_restart_finished;model:organized_phase3:BusinessProcessModel:business_process_2.txt;OK;0.0869231039978331;;;;;;;;;;;;120.0
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;model:organized_phase3:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:BusinessProcessModel:business_process_2.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;model_attempt_started;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_service_restart_finished;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;OK;0.08800838999741245;;;;;;;;;;;;120.0
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_service_restart_finished;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;OK;0.07208718699985184;;;;;;;;;;;;120.0
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;1;;timeout;SLMTimeoutError;True;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_service_restart_finished;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;OK;0.08949347199813928;;;;;;;;;;;;120.0
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;model_attempt_started;model:organized_phase3:ConceptsModel:concept.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;model:organized_phase3:ConceptsModel:concept.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:ConceptsModel:concept.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;format_repair:model:organized_phase3:ConceptsModel:concept.txt:attempt:1;;;;;;;;;1;;timeout;SLMTimeoutError;True;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_service_restart_finished;format_repair:model:organized_phase3:ConceptsModel:concept.txt:attempt:1;OK;0.09118195700284559;;;;;;;;;;;;120.0
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:ConceptsModel:concept.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;model_attempt_started;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_attempt_aborted;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_service_restart_finished;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;OK;0.07565204599814024;;;;;;;;;;;;120.0
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;model_attempt_started;model:organized_phase3:ProductServiceModel:product.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;model:organized_phase3:ProductServiceModel:product.txt;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;slm_request_started;format_repair:model:organized_phase3:ProductServiceModel:product.txt:attempt:1;;;;;;;;;;;;;;
47;Modellgenerierung;Qwen3.5;4B;1;organized;3;pipeline_finished;;COMPLETED_WITH_ERRORS;23446.639768772016;11357.145507147026;45050;151055;196105;10;11;;0;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;pipeline_started;;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;model_attempt_started;model:organized_phase4:GoalModel:goal.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:GoalModel:goal.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:GoalModel:goal.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:GoalModel:goal.txt:attempt:2;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:GoalModel:goal.txt:attempt:3;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;model_attempt_started;model:organized_phase4:BusinessProcessModel:business_process_1.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_1.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;OK;0.060111266997409984;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;OK;0.07237076299497858;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;OK;0.07045387700782157;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:BusinessProcessModel:business_process_1.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;False;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;model_attempt_started;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;model:organized_phase4:BusinessProcessModel:business_process_2.txt;OK;0.09401512600015849;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_2.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:BusinessProcessModel:business_process_2.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;model_attempt_started;model:organized_phase4:BusinessProcessModel:business_process_3.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:BusinessProcessModel:business_process_3.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;model_attempt_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;1;;timeout;SLMTimeoutError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;OK;0.06368901699897833;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;OK;0.06742199300788343;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;OK;0.08988222398329526;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;1;;timeout;SLMTimeoutError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;OK;0.08837946399580687;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;1;;timeout;SLMTimeoutError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;OK;0.07863353300490417;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:ActorsResourcesModel:actors_ressources.txt:attempt:2;;;;;;;;;1;;timeout;SLMTimeoutError;False;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;model_attempt_started;model:organized_phase4:ConceptsModel:concept.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:ConceptsModel:concept.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:ConceptsModel:concept.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;model_attempt_started;model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt;OK;0.0641742950247135;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:2;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;format_repair:model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:2;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;format_repair:model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:2;OK;0.06924696400528774;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:2;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;model_attempt_started;model:organized_phase4:ProductServiceModel:product.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:ProductServiceModel:product.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_attempt_aborted;model:organized_phase4:ProductServiceModel:product.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_service_restart_finished;model:organized_phase4:ProductServiceModel:product.txt;OK;0.09454049699706957;;;;;;;;;;;;120.0
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;model:organized_phase4:ProductServiceModel:product.txt;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;slm_request_started;format_repair:model:organized_phase4:ProductServiceModel:product.txt:attempt:1;;;;;;;;;;;;;;
48;Modellgenerierung;Qwen3.5;4B;1;organized;4;pipeline_finished;;COMPLETED_WITH_ERRORS;29275.241320383997;11271.946300241892;51242;150747;201989;11;12;;0;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;pipeline_started;;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;model_attempt_started;model:controlled_phase1:GoalModel:goal.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_request_started;model:controlled_phase1:GoalModel:goal.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;model_attempt_started;model:controlled_phase1:BusinessProcessModel:business_process.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_request_started;model:controlled_phase1:BusinessProcessModel:business_process.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_request_started;format_repair:model:controlled_phase1:BusinessProcessModel:business_process.txt:attempt:1;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;model_attempt_started;model:controlled_phase1:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_request_started;model:controlled_phase1:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;model_attempt_started;model:controlled_phase1:ConceptsModel:concept.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_request_started;model:controlled_phase1:ConceptsModel:concept.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_attempt_aborted;model:controlled_phase1:ConceptsModel:concept.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_service_restart_finished;model:controlled_phase1:ConceptsModel:concept.txt;OK;3.506343000000925;;;;;;;;;;;;120.0
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_request_started;model:controlled_phase1:ConceptsModel:concept.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;model_attempt_started;model:controlled_phase1:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_request_started;model:controlled_phase1:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;model_attempt_started;model:controlled_phase1:ProductServiceModel:product.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;slm_request_started;model:controlled_phase1:ProductServiceModel:product.txt;;;;;;;;;;;;;;
49;Modellgenerierung;Qwen3.5;4B;2;controlled;1;pipeline_finished;;OK;731.6309557000059;627.1415963999971;11788;45946;57734;1;1;;0;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;pipeline_started;;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;model_attempt_started;model:controlled_phase2:GoalModel:goal.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;model:controlled_phase2:GoalModel:goal.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;model_attempt_started;model:controlled_phase2:BusinessProcessModel:business_process.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;model:controlled_phase2:BusinessProcessModel:business_process.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;format_repair:model:controlled_phase2:BusinessProcessModel:business_process.txt:attempt:1;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;model_attempt_started;model:controlled_phase2:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;model:controlled_phase2:ActorsResourcesModel:actors_ressources.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;format_repair:model:controlled_phase2:ActorsResourcesModel:actors_ressources.txt:attempt:1;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;model_attempt_started;model:controlled_phase2:ConceptsModel:concept.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;model:controlled_phase2:ConceptsModel:concept.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_attempt_aborted;model:controlled_phase2:ConceptsModel:concept.txt;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_service_restart_finished;model:controlled_phase2:ConceptsModel:concept.txt;OK;3.5086175999967963;;;;;;;;;;;;120.0
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;model:controlled_phase2:ConceptsModel:concept.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;format_repair:model:controlled_phase2:ConceptsModel:concept.txt:attempt:1;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;model_attempt_started;model:controlled_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;model:controlled_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;format_repair:model:controlled_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_attempt_aborted;format_repair:model:controlled_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_service_restart_finished;format_repair:model:controlled_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;OK;3.525830099999439;;;;;;;;;;;;120.0
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_request_started;format_repair:model:controlled_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;;;;;;;;;;;;;;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_attempt_aborted;format_repair:model:controlled_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;;;;;;;;;1;;thinking_repetition;SLMRepetitionError;True;
50;Modellgenerierung;Qwen3.5;4B;2;controlled;2;slm_service_restart_finished;format_repair:model:controlled_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt:attempt:1;OK;3.504753699999128;;;;;;;;;;;;120.0
